manufacturer_name,manufacturer_id
SIOUX SURGICAL INC,100000476818
SIRONA DENTAL SYSTEMS INC.,100000076368
"SK Life Science, Inc.",100000726811
SMAIO SA,100001151890
SMAIO USA CORPORATION,100001447221
SMOKY MOUNTAIN SURGICAL LLC,100001201924
"SN Holdings, LLC",100000876822
SNAP Diagnostics LLC,100000011088
"SOBI, INC",100000011178
"SOMAVAC Medical Solutions, Inc.",100000236807
"SOUTHERN EDGE ORTHOPAEDICS, INC.",100000136418
SPACELABS HEALTHCARE INC,100000041254
"SPECTRA MEDICAL DEVICES, LLC",100000971888
"SPINAL ELEMENTS, INC.",100000010427
SPINEART SA,100000151619
SPINEART USA INC,100000011095
"SPINECRAFT, LLC",100000011058
"SPINEFRONTIER, INC.",100000011172
"SPIWay, LLC",100000086384
"SPR Therapeutics, Inc",100000151627
"SRS Medical Systems, Inc.",100000000093
"SS White Burs, Inc.",100000010612
STEELHEAD SURGICAL INC,100000061317
STERIS CORPORATION,100000010516
STERIS Corporation,100000010516
STERIS Corporation,100000821819
"STERIS INSTRUMENT MANAGEMENT SERVICES, INC.",100000061354
"STERIS Instrument Management Services, Inc.",100000061354
"STORZ MEDICAL America, Inc.",100001326933
"STRATA Skin Sciences, Inc.",100000136406
SUN PHARMACEUTICAL INDUSTRIES INC.,100000151589
SUVON SURGICAL LLC,100001151889
SWAN VALLEY MEDICAL INCORPORATED,100000011169
SWEDISH ORPHAN BIOVITRUM AB,100000081405
"SYNERGY ORTHOPEDICS, LLC",100000116376
Safco Dental Supply LLC,100000000187
"Sage Therapeutics, Inc.",100000441812
Sagent Pharmaceuticals,100000066366
"Sagent Pharmaceuticals, Inc.",100000066366
"Salix Pharmaceuticals, a division of Bausch Health US, LLC",100000226817
"Saluda Medical Americas, Inc.",100000151582
"Salutaris Medical Devices, Inc.",100000011020
"Salvin Dental Specialties, Inc.",100000131376
"Samsung Bioepis Co., Ltd.",100000321812
"Samsung Medison Co., Ltd.",100000151693
Sanara MedTech Inc.,100000581811
Sandoz Inc.,100000000062
Santen Inc.,100001331929
Saol International Limited,100000216812
Saol Therapeutics Inc.,100000151581
"Saphena Medical, Inc.",100000071374
"Saranas, Inc.",100001151887
"Sarepta Therapeutics, Inc.",100000181760
Sawtooth Surgical Solutions Inc,100001446988
"Saxum Surgical, Inc.",100001051885
Scanlan International Inc,100000046252
SciCan Inc,100000046268
Scientia Vascular,100000961832
Scilex Pharmaceuticals Inc.,100000221799
"SeaPearl East, Inc",100000010555
SeaPearl Inc,100000010555
SeaSpine Orthopedics Corporation,100000131381
Seagen Inc.,100000000279
"Seapearl East, Inc",100000010555
Sebela Pharmaceuticals Inc.,100000066371
Sebela Women's Health Inc.,100001146892
Sebia Inc,100001176890
Sechrist Industries Inc,100000046272
"Second Sight Medical Products, Inc.",100000041253
"Secura Bio, Inc.",100000476812
Sedena Medical AB (publ),100000526812
"Seigla Medical, Inc.",100001181909
Sekisui Diagnostics LLC,100000011101
"Sekisui Diagnostics, LLC",100000011101
"Semler Scientific, Inc.",100000291823
"Senseonics, Incorporated",100000316825
Sensible Medical Innovations Inc,100000291825
Sensible Medical Innovations Ltd,100000236808
"Sensus Healthcare, Inc.",100000010595
"Sentec, Inc.",100000191754
"Sentrimed, Inc.",100001448362
"Sentynl Therapeutics, Inc.",100000131384
Septodont Inc.,100000005685
Seqirus USA Inc,100000136554
"Sequel Med Tech, LLC",100001448155
"Sequence LifeScience, Inc",100001450594
"Sequoia Surgical Distributors, LLC",100000011099
"Sequoia Surgical, Inc.",100000151559
"Seres Therapeutics, Inc.",100001351933
Servier Affaires Medicales,100000291809
Servier BioInnovation,100001146889
Servier Pharmaceuticals LLC,100000246816
"Shalby Advanced Technologies, Inc.",100000971847
Shape Memory Medical Inc.,100000256807
Shield Therapeutics Inc,100001176921
"Shimadzu Precision Instruments, Inc.",100000056300
Shionogi Inc,100000005589
"ShockWave Medical, Inc",100000191758
"Shockwave Medical, Inc",100000191758
Shofu Dental Corp,100000011096
"Shoulder Innovations, Inc.",100000176745
"Siemens Medical Solutions USA, Inc.",100000010755
"Sientra, Inc.",100000010581
"Siesta Medical, Inc.",100000010385
"Sight Sciences, Inc.",100000136569
Signature Orthopaedics USA Corp,100000771815
"Silk Road Medical, Inc.",100000010984
Silony Medical Corp.,100000151543
"Silvergate Pharmaceuticals, Inc.",100000086364
Sioux Surgical Inc,100000476818
Sirius Medical Systems,100001181908
Sirona Dental Systems GmbH,100000971870
"Sirona Dental, Inc.",100000076368
Sirtex Medical Inc,100000010918
SiteSaver Inc.,100000966845
Skeletal Dynamics Inc,100000011109
Skye Orthobiologics LLC,100000226833
"Sleep Science Resource, LLC.",100000191771
Smart-Surgical Inc. dba Burst Biologics,100000151611
"SmartPractice Allergen Bank, L.L.C.",100000971841
"Smith+Nephew, Inc.",100000005456
"Smiths Medical ASD, Inc.",100000010709
Smoky Mountain Surgical Llc,100001201924
"Snoasis Medical, LLC",100000136483
"Sobi, Inc",100000011178
"Solco Biomedical Co., Ltd.",100000971881
Solco Biomedical Corporation,100000146545
"Soleno Therapeutics, Inc.",100000196839
"Solta Medical, a division of Bausch Health US, LLC",100000226814
Solvay Dental 360-A Div of Solvay Specialty Polymers USA LLC,100000151564
Solventum Corporation,100001447055
"Sonavex, Inc.",100000521821
Sonendo Inc,100000081402
"Sonex Health, Inc.",100000796824
Sonio,100001376991
SouthTech Orthopedics,100000010454
"Southern Anesthesia & Surgical, Inc (dba Ace Southern)",100000136463
"Southern Edge Orthopaedics, Inc.",100000136418
"Southern Edge Orthopaedics, inc.",100000136418
Southern Implants North America Inc,100000151599
"Southern Spine, LLC",100000086374
Southtech Orthopedics,100000010454
Sparca Ltd,100000826846
"Spark Therapeutics, Inc.",100000226812
Specialty Surgical Instrumentation,100000010957
"Spectra Medical Devices, Inc.",100000846824
"SpectraWAVE, Inc",100001351967
Spectrum Pharmaceuticals Inc.,100000011115
"Spinal Simplicity, LLC",100000136573
Spinal Surgical Strategies LLC,100000456813
"Spinal Surgical Strategies, Inc.",100000456813
"Spine Wave, Inc.",100000010549
"SpineCraft, LLC",100000011058
"SpineGuard, Inc.",100000010816
"SpineSmith Holdings, LLC",100000086380
"SpineSource, Inc.",100000961867
Spineart SA,100000151619
Spineart USA Inc,100000011095
Spineology Inc.,100000011204
Spinevision Inc.,100000986883
Spinevision SAS,100000991883
"Spirair, Inc.",100001450293
"Spiration, Inc.",100000005678
Spirus Medical LLC,100000081403
"SpringWorks Therapeutics, Inc.",100001447784
SprintRay Inc,100001181889
"Stability Biologics, LLC",100000196843
"Standard Bariatrics, Inc.",100000151696
Steelhead Surgical Inc,100000061317
Stemline Therapeutics Inc.,100000481815
Stereotaxis Inc,100000000269
"SterilMed, Inc.",100000005447
"Sterilmed, Inc.",100000005447
Stimwave Technologies Incorporated,100000136444
"Stradis Medical, LLC",100000776812
Strategic Dentistry LLC,100000000261
"Stratus Medical, LLC",100000756813
Straumann USA LLC,100000005689
Streck LLC,100000000101
"Streck, Inc.",100000000101
Strongbridge US INC.,100000181762
Stryker Corporation,100000010503
Substrate HD,100000966861
"Sumitomo Dainippon Pharma Co., Ltd.",100000010437
"Sumitomo Pharma America, Inc.",100001316929
"Sumitomo Pharma Co., Ltd.",100000010437
Summ Cott Medical,100000511817
Summit Surgical Corp.,100000061327
Sun Pharmaceutical Industries Inc.,100000151589
"SunMed Group Holdings, LLC",100001336929
"SunTech Medical, Inc.",100000791819
Sunovion Pharmaceuticals Inc.,100000000254
"Sunquest Information Systems, Inc.",100000010887
"Supernus Pharmaceuticals, Inc.",100000011150
"Supreme Orthopedic Systems, LLC",100000010408
SurGenTec,100000216801
"Surefire Medical, Inc.",100000000140
"Surgalign Spine Technologies, Inc.",100000000318
"Surgi-Care, Inc.",100000005671
Surgical Fusion Inc.,100001401986
"Surgical Information Sciences, Inc.",100000961864
"Surgical Planning Associates, Inc.",100001166895
"Surgical Specialties Corporation (US), Inc.",100000116373
"Surgical Specialties Corporation (us), Inc. (dba Corza Medical)",100000116373
Surgical Theater Inc,100000136524
Surgical Theater. Inc.,100000136524
"Surmodics, Inc.",100000151728
"Suture Ease, Inc.",100000196796
Suvon Surgical Llc,100001151889
Swedish Orphan Biovitrum AB,100000081405
"SweetBio, Inc.",100000826824
"Swing Therapeutics, Inc.",100001311927
Synapse Biomedical Inc,100000011119
Synaptive Medical Inc.,100000136564
"Synergeyes, Inc.",100000010678
Synergy Integrated Medical Solutions LLC,100000126367
"Synergy Orthopedics, LLC",100000116376
Synthes GmbH,100000151598
Synthes USA Products LLC,100000005611
"Sysmex America, Inc.",100000005567
Sysmex Inostics Inc,100000061343
"Sysmex R&D Center Americas, Inc.",100000406810
TACTILE SYSTEMS TECHNOLOGY INC,100000010749
"TAIHO ONCOLOGY, INC.",100000146541
"TARO PHARMACEUTICALS USA, INC.",100000005687
"TAS Medical, Inc.",100001450494
"TEAM 1, LLC",100000181765
TEARLAB CORP,100000000070
"TEK Medical, LLC",100000511823
"TELA Bio, Inc.",100000151648
"TETRAPHASE PHARMACEUTICALS, INC.",100000391810
"TG THERAPEUTICS, INC.",100000961857
"TG Therapeutics, Inc.",100000961857
"THD America, Inc.",100000196869
"THE CAMERON-EHLEN GROUP, INC.",100000010821
"TISSUETECH, INC.",100000011111
"TOLMAR Pharmaceuticals, Inc.",100000071373
"TOLMAR, INC.",100000010803
TOPCON CORPORATION,100000010704
"TOPCON HEALTHCARE SOLUTIONS, INC.",100000291820
"TOPCON MEDICAL SYSTEMS, INC.",100000010645
TP Orthodontics Inc,100000181747
"TREACE MEDICAL CONCEPTS, INC.",100000136440
"TRICE MEDICAL, INC.",100000066357
Tactile Systems Technology Inc,100000010749
"Taiho Oncology, Inc.",100000146541
"Takeda Pharmaceutical Company, Limited",100000010889
"Takeda Pharmaceuticals U.S.A., Inc.",100000000337
Talis Biomedical Corporation,100001176937
Talis Clinical LLC,100001450995
"Tandem Diabetes Care, Inc.",100000010651
"Taro Pharmaceuticals USA, Inc.",100000005687
"Tarsus Pharmaceuticals, Inc.",100001448294
"Team 1, Llc",100000181765
Team_Makena_LLC,100000011097
TearLab Corp,100000000070
"TearOptix, Inc.",100000971876
"TechLab, Inc.",100000191778
"TechMah Medical, LLC",100000506816
"Teikoku Pharma USA, Inc.",100000276807
"Teladoc Health, Inc.",100000936823
Teleflex Incorporated,100000066364
Teleflex LLC,100000346809
Teleflex Medical Australia Pty Ltd,100000196778
Teleflex Medical Brasil Servicos E Comercio De Produtos Medicos Ltda,100000971843
Teleflex Medical Canada Inc.,100000801819
Teleflex Medical Incorporated,100000011040
"Teleflex Medical Trading (Shanghai) Co., Ltd.",100000136509
Telix Pharmaceuticals,100001171890
"Tempus AI, Inc",100001351985
Tenex Health Inc.,100000010494
Tepha Inc,100000136454
TerSera Therapeutics LLC,100000181761
"Terumo BCT, Inc.",100000010660
Terumo Cardiovascular Systems Corporation,100000011100
Terumo Medical Corporation,100000000291
"Tetraphase Pharmaceuticals, Inc.",100000391810
"Teva Pharmaceuticals USA, Inc.",100000000141
The Binding Site Inc.,100000010474
"The Cameron-Ehlen Group, Inc.",100000010821
The Institute of Musculoskeletal Science and Education,100000196845
The Orthopaedic Implant Company,100000005539
The ScottCare Corporation,100000151692
The Walman Optical Company,100000000161
Thea Pharma Inc.,100001146887
"TheraMicro, Inc.",100001448395
"TheracosBio, LLC",100001356985
"Theragen, Inc.",100000286807
Theragenics Corporation,100000010647
Therakos Healthcare LLC,100001450629
"TherapeuticsMD, Inc.",100000491811
Theratechnologies Inc.,100000071363
Thermo Fisher Scientific Asheville LLC,100000010775
"Think Surgical, Inc.",100000011135
"Thommen Medical USA, LLC",100000966835
"ThromboGenics, Inc.",100000010959
"Thrombogenics, Inc.",100000010959
"Thrombolex, Inc.",100000766811
"TightLine Development, LLC",100000971842
Tigon Medical LLC,100000401809
"TissueTech, Inc.",100000011111
"Titan Pharmaceuticals, Inc.",100000151680
"Titan Surgical Group, LLC",100000010479
"Titan Surgical Group, Llc",100000010479
Tokuyama Dental America Inc.,100000010613
"Tolmar, Inc.",100000010803
"Tonix Medicines, Inc.",100001376996
"Topcon Healthcare, Inc.",100000010645
"Topera, Inc.",100000010985
"Toray Industries, Inc.",100000196798
"Tosoh Bioscience, Inc.",100000000223
"Total Joint Orthopedics, Inc.",100000011242
"TracPatch Health, INC",100000011052
"TrackX Technology, Inc.",100000196818
"TransMedics, Inc.",100000010939
"Transenterix, Inc.",100000005558
"Transit Scientific, LLC",100000826823
Transonic Systems Inc.,100000010833
"Travere Therapeutics, Inc.",100000061305
"Treace Medical Concepts, Inc.",100000136440
"Trevena, Inc.",100000916823
TriCoast Surgical Solutions LLC,100001046883
"TriMed, Inc.",100000005551
TriReme Medical LLC,100000000133
"TriSalus Life Sciences, Inc.",100000000140
Triad Life Sciences Inc.,100000971834
"Trice Medical, Inc.",100000066357
Tricoast Surgical Solutions LLC,100001046883
Trilliant Surgical LLC.,100000010369
"Trimed, Inc.",100000005551
Tris Pharma Inc,100000011232
TruAbutment Inc.,100000981881
True North Surgical Inc,100001061883
Tulsa Dental Products LLC,100000010600
Turing Medical Technologies,100001381985
"Turn-Key Medical, Inc.",100000005404
"Turner Imaging Systems, Inc.",100000806856
"Tyber Medical, LLC",100000486815
"U&I Medical Technologies USA, Inc",100000571815
"UC-CARE (USA), INC",100001351952
UCB Biosciences Inc.,100000010780
UCB GmBH,100000010777
UCB GmbH,100000010777
UCB SA,100000010773
"UCB, Inc.",100000000073
"UIH America, Inc.",100000541811
UIH Solutions  LLC,100000566811
ULTRADENT PRODUCTS INC,100000005497
UNITED ORTHOPEDICS LLC,100000181767
UOC USA INC,100000076380
UPJOHN US 1 LLC,100000471812
UPSHER-SMITH LABORATORIES LLC,100000005468
URESIL LLC,100000856822
UROCURE LLC,100000556812
"UROGEN PHARMA, INC.",100000776811
UROVANT SCIENCES INC,100000876823
US ENDOSCOPY,100000000231
US Endoscopy,100000000231
"US Implant Solutions, LLC",100000051292
"US Oncology Corporate, Inc.",100000971859
US Retina LLC,100000291811
"US WorldMeds, LLC",100000000354
USA ANGELALIGN TECHNOLOGY CORP,100001351937
"USWM, LLC",100000901823
Ultradent Products Inc,100000005497
Ultragenyx Pharmaceutical Inc.,100000196876
Ultrasight Inc,100001451066
United Imaging Healthcare North America LLC,100000566811
"United Imaging Healthcare North America, Inc.",100000541811
"United Medical Systems (DE), Inc.",100000211775
United Orthopedics LLC,100000181767
United Rheumatology,100000136447
United Therapeutics Corporation,100000010739
Upsher-Smith Laboratories LLC,100000005468
"Urgo Medical North America, LLC",100000606811
UroGPO LLC,100000046250
"UroGen Pharma, Inc.",100000776811
"Uromedica, Incorporated",100000151673
VANTAGE TECHNOLOGY LLC,100000151583
"VASCULAR SOLUTIONS, INC.",100000000206
VAXSERVE INC.,100000010390
VBI Vaccine (Delaware) Inc.,100001166889
VBI Vaccines (Delaware) Inc.,100001166889
VDW GmbH,100000216784
"VENTANA MEDICAL SYSTEMS, INC.",100000005735
VERTEX PHARMACEUTICALS INCORPORATED,100000000184
"VGI Medical, LLC",100000010902
VIEWRAY TECHNOLOGIES INC,100000005578
VILEX LLC,100000011238
VISIONARY OPTICS LLC,100000011128
VIVUS LLC,100000005620
"VIVUS, Inc.",100000005620
VOCO America Inc.,100000011159
"VOXIMETRY, INC.",100001406985
"VYAIRE MEDICAL, INC.",100000151687
"VYERA PHARMACEUTICALS, LLC",100000191775
VYNE Pharmaceuticals Inc.,100000806848
Valencia Technologies Corporation,100001056883
Validus Pharmaceuticals LLC,100000000197
"Valinor Pharma, LLC",100001351984
"Valley Contax, Inc.",100000046296
Valneva Austria GMBH,100000010526
Valneva Austria GmbH,100000010526
"Valneva USA, Inc.",100000010666
"Valneva Usa, Inc.",100000010666
Vanda Pharmaceuticals Inc.,100000071361
"Vaporox, Inc.",100000796819
Vapotherm Inc,100000071358
Varex Imaging Corporation,100000196816
"Varian Medical Systems, Inc.",100000010850
Vasc-Alert LLC,100000081400
Vascular Graft Solutions Inc,100000316822
"Vascular Solutions, Inc.",100000000206
"Vascular Technology, Inc.",100000151717
Vasorum USA Inc.,100001176901
"Vatech America, Inc.",100000151667
VectivBio AG,100001341943
"Vector Surgical, LLC",100000005598
Vektor Medical Inc.,100001176955
"Velano Vascular, Inc.",100000136385
"Veloxis Pharmaceuticals, Inc.",100000151661
Venclose Inc.,100000316817
"Ventana Medical Systems, Inc.",100000005735
"Ventec Life Systems, Inc.",100000826841
"VentureMed Group, Inc.",100000196792
"Veracyte, Inc.",100000906823
"Veran Medical Technologies, Inc.",100000011087
"Verastem, Inc.",100000461814
Verathon Inc.,100000000314
Vericel Corporation,100000081401
Verity Pharmaceuticals Inc.,100000826826
Vero Biotech Inc.,100000806828
Vero Biotech LLC,100000806828
Verrica Pharmaceuticals Inc.,100000851821
Vertex Pharmaceuticals Incorporated,100000000184
"Vertical Orthopaedics, Inc.",100001450459
"Vertical Pharmaceuticals, LLC",100000011189
"Vertos Medical, Inc.",100000016247
Veru Inc.,100001156898
Veryan Medical Incorporated,100000806838
Vesper Medical,100000786820
"Vesper Medical, Inc.",100000786820
"Vibrant Gastro, Inc.",100001351946
Vifor (International) Ltd.,100000081386
Vifor Fresenius Medical Care Renal Pharma Ltd.,100000151683
"Vifor Pharma, Inc.",100000151638
ViiV Healthcare Company,100000005550
Vilex LLC,100000011238
Vioptix Inc,100000010719
Virtual Incision Corporation,100001449797
Virtus Pharmaceuticals LLC,100000806822
"Visant Medical, Inc.",100000316820
"Visby Medical, Inc.",100000966862
"Viseon, Inc.",100000826852
Vision Quest Industries Inc.,100000005644
"VisionAir Solutions, LLC",100001449863
VisionCare Inc.,100000010857
"VisionRT, Inc.",100000141505
"Visioneering Technologies, Inc.",100000136466
"Visionix USA, Inc",100001181901
"VistaPharm, Inc.",100000086359
"Vital Connect, Inc",100001176929
Vital Orthopedics Llc,100001447850
Vitalant,100000000084
Vitrolife Inc.,100000051294
"VivaQuant Inc, dba Rhythm Express",100001450426
Vividion Therapeutics Inc.,100001341935
"Viz.ai, Inc.",100000971848
"Volpara Health, Inc",100000191772
Volta Medical Inc,100000961842
"Voom Medical Devices, Inc.",100001351947
VoxNeuro USA Inc.,100000971880
Vy Spine LLC,100000971867
"Vyaire Medical, Inc.",100000151687
"W. L. Gore & Associates, Inc.",100000010774
WARDLOW ENTERPRISES,100000010546
"WATERMARK MEDICAL, INC.",100000706813
WERFEN USA LLC,100000000251
WHITEHALL INTERNATIONAL INC,100000071377
"WRIGHT MEDICAL TECHNOLOGY, INC.",100000086401
"Walk Vascular, LLC",100000961848
Wardlow Enterprises,100000010546
"Watermark Medical, Inc.",100000706813
Welch Allyn,100000010393
Welcony Inc.,100000241807
"Wenzel Spine, Inc.",100000010381
Werfen USA LLC,100000000251
"West Therapeutics Development, LLC",100000196821
Whip Mix Corporation,100000005444
Wilson Cook Medical Incorporated,100000010455
"Winter Innovations, Inc.",100001171887
WishBone Medical Inc.,100000201771
"Withings, Inc.",100001166888
World Class Technology Corporation,100000151654
"Woven Orthopedic Technologies, LLC",100001241925
"Wright Medical Technology, Inc.",100000086401
"X-spine Systems, Inc.",100000010852
"X4 Pharmaceuticals, Inc.",100001448327
XACT Robotics Ltd,100000966848
XTANT MEDICAL INC,100000971849
XVIVO Perfusion Inc.,100001116886
Xellia Pharmaceuticals,100000291834
Xenco Medical LLC,100000141507
"Xeris Pharmaceuticals, Inc.",100000781817
Xiros Inc,100000791820
Xiros Limited,100001131888
Xoran Technologies,100000011200
Xoran Technologies LLC,100000011200
Xtant Medical Inc,100000971849
"Y-mAbs Therapeutics, Inc.",100000956824
"Z-Medica, LLC",100000241808
ZIMVIE INC.,100001161889
ZOLL Circulation Inc,100000010423
ZOLL Medical Corporation,100000010839
"ZOLL Respicardia, Inc.",100000010421
ZOLL Services LLC (A/K/A ZOLL LifeCor Corp),100000000178
Zak Ortho,100001447919
Zambon USA Ltd.,100001176924
"Zap Surgical Systems, Inc.",100000741812
Zavation LLC,100000141528
"Zavation Medical Products, LLC",100000141528
Zealand Pharma A/S,100000826821
"Zealand Pharma US, Inc.",100000801822
Zentech Inc.,100000421811
"Zerigo Health, Inc.",100000501821
"Zest Holdings, LLC",100000151726
Zevra Therapeutics Inc,100001448961
"Ziehm Imaging, Inc.",100000061378
"Ziemek Dental Laboratory, Inc.",100001351965
Ziemer USA,100000010502
"Zimmer Biomet Holdings, Inc.",100000000103
Zogenix Inc.,100000005475
Zydus Pharmaceuticals (USA) Inc.,100000151656
"Zyla Life Sciences, Inc.",100000136486
"Zynex Medical, Inc.",100001101886
aap Implants Inc,100000226832
b2d Marketing,100000011236
bioMerieux,100000000114
bioMerieux Inc,100000000114
"bluebird bio, Inc.",100001326930
"curasan, Inc.",100000151629
eAssist Buying Power LLC,100000966834
"elliquence, LLC",100001449664
entrotech life sciences inc.,100000971855
"entrotech life sciences, llc",100001351939
"exocad America, Inc.",100000961858
"iCAD, Inc",100000011069
"iRhythm Technologies, Inc.",100000000131
"iSchemaView, Inc.",100001181919
iScreen Vision Inc.,100000010794
icotec Medical Inc.,100000521828
integrated dental systems,100000081397
"intraFUSION GP, LLC",100000971863
"iotaMotion, Inc.",100001181891
"kaleo, Inc.",100000071367
"nView medical, Inc",100001306927
pharmaand GmbH,100001376986
phenox Inc.,100000486822
"restor3d, inc.",100000226825
"ulrich medical USA, Inc.",100000046289
