FULL_NAME,NPI,PRIMARY_SPECIALTY
Jill A Paauwe,1669544078,Nurse - Nurse Practitioner
Joseph Pacella,1699302802,Anesthesiology - Anesthesiologist
Bryson James Pacheco,1093591091,Physician Assistant
Matthew William Packard,1376772574,Radiology - Radiation Oncology
Gregory Raymond Page,1487601464,Pediatric Medicine
Dana C Paiz,1235432477,Physician Assistant
Christopher Jon Palazzo,1285128801,Family Practice
Elizabeth Fisher Pallante,1053313080,Pediatric Medicine
Vincent Andrew Pallazola,1336670165,Internal Medicine
Faith Palmer,1386265866,Family Practice
Jill Norton Palmer,1104467083,Nurse - Nurse Practitioner
Seth Charles Palmer,1265697783,Otolaryngology
Michael Palmisano,1932494838,Anesthesiology - Anesthesiologist
Erica Lynne Palmisano,1629367081,Allergy/Immunology
Jennifer Lea Pals,1386699692,Nurse - Nurse Practitioner
Elizabeth Grace Pancake,1225720725,Other
Garett Joseph Pangrazzi,1952614497,Surgery - Orthopedic Surgery
Nathan Panzlau,1427409754,Emergency Medicine
James Christopher Papp,1275613838,Other
John Paul Papp,1417932872,Gastroenterology
Phillip Richter Paras,1003016064,Pediatric Medicine
Heidi Jo Parcher,1952110702,Family Practice
Emily Meta Pardington-Madden,1912527300,Surgery - General Surgery
Rajat Praveenchandra Pareek,1417247099,Critical Care (Intensivists) - Pediatric
Priyanka Hiten Parekh,1780034223,Ophthalmology
John Michael Parent,1386263143,Internal Medicine
Casey Laine Parini,1487637492,Obstetrics/Gynecology
John Merrill Paris,1871512293,Cardiology - Cardiac Surgery
Jaehan Park,1962995282,Neurology
John Richard Parker,1124100508,Physician Assistant
Sarah Elizabeth Swyers Parker,1629211131,Pediatric Medicine
Sarah L Parker,1013479765,Nurse - Nurse Practitioner
Emily Susannah Parker,1639404288,Nurse - Nurse Practitioner
Elizabeth Joy Parker,1720427412,Pediatric Medicine
David B Parker,1073548038,Internal Medicine
Jack Duncan Parks,1922219666,Obstetrics/Gynecology
Caleb Scott Parks,1487253654,Nurse - Nurse Practitioner
Lauren Elizabeth Parlette,1275345415,Physician Assistant
Nicholas David Parliament,1043062698,Internal Medicine
Matthew Allen Parlmer,1801860002,Anesthesiology - Anesthesiologist
Michael J Parniske,1154318228,Physician Assistant
Nicole A Parrott,1396096004,Nurse - Nurse Practitioner
Gretchen Marie Parsons,1790940567,Other
Andrew M Parsons,1649295031,Surgery - General Surgery
Jo-leighanne Marie Pascoe,1073163846,Nurse - Nurse Practitioner
Rachel M Pashak,1609473198,Physician Assistant
Susan Pasnick,1669671772,Pulmonary Disease
Susan Grace Passavant,1124406582,Nurse - Nurse Practitioner
Evan Pasternak,1235712977,Emergency Medicine
Steven Louis Pastyrnak,1760434997,Psychology - Clinical Psychologist
Kelly Elizabeth Patapoff,1508551615,Obstetrics/Gynecology
Matthew John Pate,1043849102,Surgery - Orthopedic Surgery
Chirag Patel,1710308069,Radiology - Interventional Radiology
Mauli Mahendra Patel,1992490742,Internal Medicine
Parth Patel,1366295099,Internal Medicine
Aamir Patel,1023503240,Surgery - General Surgery
Bijal Patel,1497178628,Physician Assistant
Gaurav Patel,1831538354,Family Practice
Bindi Patel,1629657762,Other
Jay A Patel,1962766006,Internal Medicine
Dhaval D Patel,1487181707,Surgery - General Surgery
Mikayla Elizabeth Patel,1255026910,Pediatric Medicine
Ronak Patel,1154900264,Neurology
Kartik Harshadkumar Patel,1265750632,Internal Medicine
Jay Mehul Patel,1306475835,Pulmonary Disease
Sanjay Earl Patra,1811106511,Surgery - Neurosurgery
Pragyan Patro,1457307092,Internal Medicine
Nathan Andrew Patterson,1003229584,Critical Care (Intensivists) - Pediatric
Kevin Charles Patterson,1457779274,Pulmonary Disease
Linda Barbara Pauliks,1013903947,Pediatric Medicine
Emilee Paulin,1225874423,Physician Assistant
Jayne Elizabeth Paulson,1144315920,Surgery - General Surgery
Melissa Pavelack,1558892265,Critical Care (Intensivists) - Pediatric
Lauren Brooke Pavlik,1477133957,Obstetrics/Gynecology
Elizabeth Ellen Payne,1134552029,Physician Assistant
Natalie Anna Payne,1780264440,Pediatric Medicine
Henry Navarre Peabody,1932952389,Family Practice
Cynthia Elizabeth Louise Peacock,1790941102,Anesthesiology - Anesthesiologist
Fergus Munro Peacock,1245479971,Internal Medicine
Jessica Anne Peacock,1952886400,Nurse - Nurse Practitioner
Troy J Pearce,1861621070,Family Practice
Richard Alexander Pearson,1902148729,Family Practice
Cheryl Nicole Peavler,1932337177,Internal Medicine
Timothy Allen Pebbles,1730512823,Physician Assistant
Chad Pechumer,1023195260,Physician Assistant
Jessica Anna Pedersen,1992144687,Pediatric Medicine
Maureen Tan Pedres,1003015736,Internal Medicine
Nora Christine Peirano,1295077634,Physician Assistant
Leah Ballantyne Peirce,1295361293,Pediatric Medicine
Margaret Elizabeth Peklo,1417421405,Nurse - Nurse Practitioner
Leslie Mcandrews Pelkey,1043224793,Internal Medicine
Deborah Quint Pellegrini,1780786442,Anesthesiology - Anesthesiologist
Antoinette Victoria Pelot,1902095748,Physician Assistant
Henry Junior Pena,1750100442,Nurse - Nurse Practitioner
David R Pennes,1235158171,Radiology - Diagnostic Radiology
Meredith Kay Penning,1326511999,Nurse - Nurse Practitioner
Elliot Carr Pennington,1235365081,Surgery - General Surgery
Patricia Anne Pentiak,1083877120,Surgery - General Surgery
Sudha Penumala,1437635984,Endocrinology
Natasha Love Peoples,1356757173,Nurse - Nurse Practitioner
Adam J Pepper,1578817813,Physician Assistant
Angela Peraino-Sisson,1730609223,Pulmonary Disease
Nilda Disaris Perez Perez,1053983833,Neurology
Barbara L Periard,1649264367,Pediatric Medicine
Elitsa Nicolaou Perizes,1902287212,Pediatric Medicine
Diane E Perkins,1326393307,Pathology
Michael Vincent Perone,1699185561,Radiology - Diagnostic Radiology
Joseph Edward Perosky,1811510191,Obstetrics/Gynecology
Korinne Elise Perry,1922525146,Physician Assistant
Jill Marjorie Perry,1548481179,Family Practice
Clayton Richard Perry,1083927396,Surgery - Orthopedic Surgery
Jennifer Marie Perry,1922298918,Pediatric Medicine
Susan Lynn Persson,1003996984,Physician Assistant
Liliet Pertierra,1407542780,Pediatric Medicine
Jayanthi Krishnamoorthy Peters,1073638227,Psychiatry
Ryan Andrew Peters,1205819059,Emergency Medicine
Shelby Petersen,1245006709,Physician Assistant
Joanne Peterson,1396853107,Pediatric Medicine
Brady Lee Peterson,1619904554,Physician Assistant
Trevor Peterson,1497289581,Anesthesiology - Anesthesiologist
Stephen Charles Peterson,1114331535,Family Practice
Chelsea Rae Peterson,1174016521,Nurse - Nurse Practitioner
Thomas H Peterson,1457764763,Emergency Medicine
Katherine Rose Peterson,1871288217,Pediatric Medicine
Erik Christopher Peterson,1043728207,Nurse - Nurse Practitioner
Grace Elizabeth Peterson,1396486833,Surgery - Orthopedic Surgery
James Christian Peterson,1982265179,Surgery - Orthopedic Surgery
Christopher Lee Petoskey,1811727548,Nurse - Nurse Practitioner
Brian Kent Petroelje,1801823950,Infectious Disease
Joseph Anthony Petronio,1427138429,Surgery - Neurosurgery
Jeremy Bradford Petrous,1639584196,Psychiatry
Tami Lynn Pettenger,1235676651,Nurse - Nurse Practitioner
Susanne B Pettigrew,1780686550,Physician Assistant
Megan Petty,1821659434,Pediatric Medicine
Nathan Francis Pezda,1669602033,Ophthalmology
Trieu S Pham,1184642944,Emergency Medicine
Hunter T Pham,1760234173,Emergency Medicine
Trang H Phan,1295919280,Physician Assistant
Hannah Phelan,1932840519,Surgery - General Surgery
Derek Michael Phelps,1316508708,Optometry
Beena Philip,1366006942,Nurse - Nurse Practitioner
Jobin Jose Philip,1558820431,Emergency Medicine
Jamie L Phillipich,1316335367,Physician Assistant
Kirsten Anne Phillips,1831501279,Obstetrics/Gynecology
Roger Alan Phillips,1922049600,Hospice and Palliative Care
Brian V Phillips,1558365163,Family Practice
Pwint P Phyu,1831583384,Psychiatry
Naudia Notadeen Pickens,1366604720,Psychiatry
Kevin Jon Piebenga,1629034178,Podiatry
Shawna Pierce,1700149929,Pediatric Medicine
Bryant W Pierce,1023060316,Emergency Medicine
Kerri Lyn Pierce,1699163196,Physician Assistant
Daniel Lee Pierce,1073941704,Physician Assistant
Cynthia Marie Piercefield,1538761416,Nurse - Certified Nurse Midwife
Carl E Piersma,1093861593,Physician Assistant
Elizabeth A Pierson,1972550952,Nurse - Nurse Practitioner
Marguerite Paula Pietryga,1588090294,Other
Joseph N Pigorsh,1043207111,Physician Assistant
Dana M Pigorsh,1295963601,Physician Assistant
Katie Marie Piippo,1235701962,Nurse - Nurse Practitioner
Laura J Piippo,1023012481,Ophthalmology
Pavel Pilar,1275379877,Family Practice
Kristy Lynn Pilbeam,1750651253,Oncology - Pediatric Hematology/Oncology
Rosalie K Pilbeam,1487940441,Obstetrics/Gynecology
Hector Pimentel,1063613800,Urology
Amberly Nicole Pinkleton,1962906123,Nurse - Nurse Practitioner
Chelsey Marie Pinto,1013507284,Physician Assistant
Travis D Piper,1477519791,Podiatry
Robin Elaine Piper,1356902563,Obstetrics/Gynecology
Raydeer Piromari,1487359220,Emergency Medicine
Hillary Ann Piskin,1285141168,Physician Assistant
Joseph H Pitcher,1962721902,Pulmonary Disease
Paige Eleanora Pitynski,1407695000,Physician Assistant
Sarah Jordan Plachinski,1205577822,Surgery - General Surgery
Allison Plakmeyer,1649863184,Physician Assistant
Andrew Plaska,1598285983,Anesthesiology - Anesthesiologist
Thomas C Platt,1093895005,Internal Medicine
Raisa O Platte,1285892653,Obstetrics/Gynecology
Brett William Plattner,1306041520,Internal Medicine
Aaron John Plattner,1285891374,Psychiatry
Deana R Platz,1619089935,Optometry
Kathryn Joy Pleune,1467426122,Physician Assistant
Stacey A Pniewski,1770710998,Physician Assistant
Paulina Lynn Podsiadlik,1659157741,Physician Assistant
Robert E Poehl,1710914650,Physician Assistant
Bailey Elisabeth Pogliano,1659084119,Physician Assistant
Elizabeth Pohl,1033883723,Nurse - Nurse Practitioner
Sophie Pokhrel,1336709633,Internal Medicine
Julie Ann Polakowski,1134650732,Nurse - Nurse Practitioner
Cara Anne Poland,1184890642,Internal Medicine
Latha Sree S Polavaram,1194934802,Oncology - Hematology/Oncology
James Robert Polega,1740700236,Infectious Disease
Charles Russell Pollard,1851435283,Family Practice
Rachael L Polter,1962066183,Psychology - Clinical Psychologist
Jared Lee Pomeroy,1548573249,Neurology
Nathan E Pomeroy,1043338650,Endocrinology
Courtney Pomorski,1225574304,Physician Assistant
Bindu Upendra Popat - Lewis,1548422272,Pain Management - Interventional Pain Management
Joshua M Popp,1114303211,Physician Assistant
Nabeel Aslam Porbandarwala,1518301159,Radiology - Diagnostic Radiology
Angelo J Porcari,1437175726,Radiology - Diagnostic Radiology
Christopher B Port,1114934031,Emergency Medicine
Jeffrey F Porter,1588633366,Psychology - Clinical Psychologist
Kimberly Porter,1003297664,Nurse - Certified Nurse Midwife
Matthew Posner,1538122601,Anesthesiology - Anesthesiologist
Jane A Post,1982617817,Internal Medicine
James Arthur Postema,1457321119,Family Practice
Keith J Postma,1710928007,Otolaryngology
Carolyn Postol,1376171421,Surgery - Vascular Surgery
Erika Stremler Pott,1922048008,Pediatric Medicine
Zachary Aaron Pounders,1841726965,Hematology
Matthew Neil Powell,1154316222,Family Practice
April M Powell,1508174509,Nurse - Nurse Practitioner
Don H Powell,1275540189,Emergency Medicine
David Pozivilko,1609371988,Radiology - Diagnostic Radiology
Nilesh Maraj Prashad,1548820558,Family Practice
Elisabeth Leanne Pratt,1235999004,Psychology - Clinical Psychologist
Jennifer Pray,1629486196,Physician Assistant
Randa Preihs,1306390950,Nurse - Nurse Practitioner
Katarina Ann Preisler,1821859141,Physician Assistant
Jeannette Ellen Prentice,1164699526,Neonatal-Perinatal Medicine
Elizabeth Renee Prentice,1396946331,Pediatric Medicine
Olivia Lauren Presnell,1649810391,Physician Assistant
Alexis Brooke Prestel,1902615438,Physician Assistant
Jordan Christine Presto,1093354219,Physician Assistant
Lisa R Price,1487411351,Physician Assistant
Rachel N Price,1720813165,Nurse - Nurse Practitioner
Deborah Kaye Price,1700442266,Nurse - Certified Nurse Midwife
Michelle Donielle Price,1508279589,Gastroenterology
Samantha Dawn Price,1659914182,Nurse - Nurse Practitioner
Lisa Marie Price,1942425624,Surgery - General Surgery
Matthew Glen Pridgeon,1255642732,Pediatric Medicine
Jessica Ruth Collister Priestley,1366935439,Pediatric Medicine
Jenna Marie Prieto,1194269860,Physician Assistant
Erin Beth Prins,1407493968,Physician Assistant
Melissa J Prins,1255068284,Physician Assistant
Sandra Pritchett,1205916665,Nurse - Nurse Practitioner
Rachel Anne Prudhomme,1487045753,Nurse - Nurse Practitioner
Taylor Pruis,1104452036,Anesthesiology - Anesthesiologist
Adrian James Ptacek,1528418670,Pediatric Medicine
Jason Scott Puckett,1265727408,Gastroenterology
Michael Raphael Puff,1265471957,Gastroenterology
Amy E Pugh,1003141359,Psychology - Clinical Psychologist
Lisa Ann Pullum,1063476604,Pain Management
Eesha Purohit,1689194664,Internal Medicine
Neelay Divyesh Purohit,1851972707,Other
Katarzyna Maria Purzycka,1144073537,Internal Medicine
Sohail Qadir,1649247032,Internal Medicine
Jeanette Lynn Quick,1063821056,Nurse - Nurse Practitioner
Troy Christopher Quigg,1942403720,Oncology - Pediatric Hematology/Oncology
Emily Jane Quiney,1245587906,Nurse - Nurse Practitioner
Carly Rose Quinn,1003336850,Family Practice
Diardre H Quinn,1124086871,Internal Medicine
Ashley Ann Quinn-Nixon,1164745709,Chiropractic
Anna Noelle Quinnan,1104320092,Physician Assistant
Andrea Carolina Quintero,1568215929,Pediatric Medicine
Alejandro Quiroga Chand,1508165630,Nephrology - Pediatric
Stephanie Quist,1104394717,Physician Assistant
Megan Denise Quist,1487068623,Pediatric Medicine - Developmental & Behavioral
Rebecca Raab,1093941445,Physician Assistant
Raja Ayyoub Rabadi,1265815476,Internal Medicine
Fadi Mohammad Rabih,1790162246,Critical Care (Intensivists)
Aaron Lee Rackham,1902865504,Chiropractic
Alissa K Radawski,1619305901,Physician Assistant
Christopher Cairns Radawski,1659575017,Gastroenterology
Eric Jon Radel,1578694204,Anesthesiology - Anesthesiologist
Reily Nicole Rademacher,1710539663,Physician Assistant
Lorie Marie Rademacher,1164949103,Nurse - Nurse Practitioner
Sarah Elizabeth Raden,1659807469,Nurse - Nurse Practitioner
Callie Marie Radford,1912470493,Physician Assistant
Phillip Anthony Raduazo,1356557896,Radiology - Diagnostic Radiology
Luke David Ragon,1407437817,Family Practice
Ramin Rahimi,1639146624,Physical Medicine and Rehabilitation
Diba Rahmani,1053770255,Physician Assistant
Joash Ajay Raj,1487642021,Pediatric Medicine
Samir Amiritlal Rajani,1720035892,Internal Medicine
Surender Rajasekaran,1922001668,Critical Care (Intensivists) - Pediatric
Ashok K Ramachandra,1497049647,Radiology - Diagnostic Radiology
Arun Kumar Ramasamy,1790967909,Anesthesiology - Anesthesiologist
Marinda Lee Ramey,1326768334,Nurse - Certified Nurse Midwife
Regina Ramirez,1407026677,Pediatric Medicine
Rose M Ramirez,1396841003,Family Practice
Jahir Eduardo Ramos,1962763078,Internal Medicine
Jennifer Christine Ramsey,1275880767,Nurse - Nurse Practitioner
Kyle Ramthun,1972000255,Family Practice
Darius Lamont Randall,1720201742,Social Worker - Licensed Clinical Social Worker
Grady S Randall,1609188531,Other
Allison Michelle Randall,1518976810,Physician Assistant
Monica L Randles,1497867709,Pediatric Medicine
David Ranney,1033451497,Cardiology - Cardiac Surgery
Jc Ransom,1760694996,Social Worker - Licensed Clinical Social Worker
Sushila S Rao,1104819085,Pediatric Medicine
Sudhir Balkrishna Rao,1780690826,Surgery - Orthopedic Surgery
Doris Rapp,1487406955,Pediatric Medicine
Max D Rappaport,1366436255,Surgery - General Surgery
Mark Thomas Rapson,1134385297,Physician Assistant
Ronald Rasch,1902288947,Emergency Medicine
Leah Rasch,1942742432,Physician Assistant
Stephanie Erin Rashewsky,1629397872,Other
Katherine Bowen Rasmussen,1659464766,Nurse - Nurse Practitioner
Gursher Singh Rathore,1437730587,Internal Medicine
Paige Nichole Ratkowski,1518506278,Physician Assistant
Christopher Ratnasamy,1043411721,Pediatric Medicine
Douglas Casey Rau,1376085191,Nurse - Nurse Practitioner
Kyle Charles Rau,1417698184,Internal Medicine
Gerrit William Rauch,1093379349,Hospice and Palliative Care
Lindsey Kay Rauch,1134640063,Emergency Medicine
Matthew Robert Rauch,1316271711,Physician Assistant
Matthew Joseph Rausch,1326420514,Surgery - General Surgery
Jayne A Rauwerda,1144219668,Pediatric Medicine
Kelliann Kathleen Rawlinson,1760702666,Family Practice
Armani Ray,1366149882,Physician Assistant
Marsha M Ray,1003862830,Physician Assistant
Michael Han Raymond,1497286447,Family Practice
Stephanie-grace Abinoja Raymundo,1003294455,Pediatric Medicine
Nader Elias Rayyan,1255185054,Internal Medicine
Syed Ali Masum Razvi,1306193735,Pulmonary Disease
Lory Michelle Read,1770523524,Family Practice
Justin Michael Reagan,1285020982,Radiology - Diagnostic Radiology
Bruce Robert Reames,1366532244,Physician Assistant
Evan Alexander Reaume,1821516220,Physician Assistant
Gina Elizabeth Rebesco,1013444967,Radiology - Radiation Oncology
Amy Ludmilla Rechenberg,1851953822,Internal Medicine
Benjamin Parr Rechner,1215995428,Surgery - Plastic and Reconstructive Surgery
Dana Elise Reckley,1225671381,Nurse - Nurse Practitioner
Christa Anne Rector,1730443466,Physical Medicine and Rehabilitation
Miranda Reddy,1558792440,Nurse - Nurse Practitioner
Haritha Ganesh Reddy,1952720906,Oncology - Hematology/Oncology
Austin James Redick,1477185718,Physician Assistant
Sarah Elizabeth Reed,1144902149,Nurse - Nurse Practitioner
Matthew Joseph Reed,1144789256,Anesthesiology - Anesthesiologist
Kevin Clark Reed,1194771980,Internal Medicine
Jessica Reed,1336646983,Internal Medicine
Amanda Reed,1033911896,Nurse - Nurse Practitioner
Mary Ann Taylor Reed,1265012579,Family Practice
Nathan Paul Reed,1306066634,Ophthalmology
Alexandra Reeder,1609501550,Physician Assistant
James M Regan,1093061905,Surgery - General Surgery
Lesley Ann Reid,1366641649,Pediatric Medicine
Kristine Joy Reid,1477735876,Anesthesiology - Certified Registered Nurse Anesthetist
Mary Alice Reinoehl,1710337860,Neonatal-Perinatal Medicine
Breck Michele Reinsma,1538552484,Nurse - Certified Nurse Midwife
Christina L Reisinger,1093019218,Nurse - Nurse Practitioner
Jacob H Reisner,1033503594,Sports Medicine
Jonathon M Reither,1669615407,Internal Medicine
Jonathan E Reitzenstein,1174705818,Family Practice
Geoffrey M Remes,1003842949,Radiology - Diagnostic Radiology
Rheadon Remy,1144718255,Physician Assistant
Nancy Kathleen Renn-Bugai,1275668774,Nurse - Certified Nurse Midwife
Patrick Renner,1689369753,Surgery - General Surgery
Ann Renner,1528709342,Pediatric Medicine
John David Renucci,1487659827,Surgery - Plastic and Reconstructive Surgery
Ann M Renucci,1124091087,Ophthalmology
Ronald Scott Renzema,1629048889,Anesthesiology - Anesthesiologist
Ediana Restivo,1033747191,Surgery - General Surgery
Kristin Marie Rettig,1962108902,Nurse - Nurse Practitioner
Lindsey Josephine Rettke,1740986322,Nurse - Nurse Practitioner
Karen M Revitte,1598021487,Nurse - Nurse Practitioner
Michelle A Rewa,1639511199,Nurse - Nurse Practitioner
Jeffrey S Rewitzer,1306874961,Podiatry
English Holly Rex,1578043683,Nurse - Nurse Practitioner
Joseph Avery Rexroat,1699126102,Family Practice
Emmanuel Javier Reyes-Salavarria,1609167055,Radiology - Diagnostic Radiology
Lyndsey Ann Florence Reynolds,1629428776,Endocrinology - Pediatric
Ross A Reynolds,1104247410,Physician Assistant
Allison Elizabeth Reynolds,1912405234,Nurse - Nurse Practitioner
Matthew R Reynolds,1386872430,Anesthesiology - Anesthesiologist
Joshua Calvin Reynolds,1316106206,Emergency Medicine
Matthew P Ricci,1215924386,Physician Assistant
Kristen E Rice,1528500212,Physician Assistant
Collette Renee Rice,1235332677,Nurse - Nurse Practitioner
Lucas Rich,1205405909,Internal Medicine
Stephen Curtis Rich,1508458399,Nurse - Nurse Practitioner
Caroline A Rich,1760425110,Nurse - Nurse Practitioner
Faith Marie Richards,1831549815,Nurse - Nurse Practitioner
Kristie Lee Richards,1972290203,Nurse - Nurse Practitioner
Jon Richards,1326714478,Internal Medicine
Kelly Richardson,1548278971,Adolescent Medicine
Nicole Elizabeth Richie,1801541222,Nurse - Certified Nurse Midwife
Ryan Scott Richmond,1831718832,Family Practice
Courtney L Rickstad,1396084893,Physician Assistant
Tekia Elaine Ricumstrict,1316316177,Physician Assistant
Alixandra Lee Riddering,1801356076,Ophthalmology
Charles William Rieck,1285034074,Physician Assistant
Christopher Bryan Riedinger,1295147791,Urology
Andrew S Riemer,1366429706,Ophthalmology
Christie Riemer,1285098947,Dermatology
Brandon Riemer,1548523715,Ophthalmology
Abigail Mae Rienstra,1407307275,Nurse - Nurse Practitioner
Rebecca Jo Rietberg,1407407315,Nurse - Nurse Practitioner
Justin Rieth,1629428552,Internal Medicine
Patrice M Riga,1285653063,Radiology - Diagnostic Radiology
Jennifer Renee Rigg,1447788757,Nurse - Nurse Practitioner
Thomas Riggs,1780379628,Surgery - Orthopedic Surgery
Kelsi M Riggs,1841663556,Physician Assistant
Samantha Rikkers,1831867548,Anesthesiology - Certified Registered Nurse Anesthetist
Jason Andrew Riley,1043881329,Anesthesiology - Certified Registered Nurse Anesthetist
John B Riley,1629573662,Otolaryngology
Bradley D Riley,1912988023,Addiction Medicine
John Riley,1376008250,Physician Assistant
Jose Antonio Rios Salcido,1932582194,Cardiology - Cardiologist
Katherine Risko,1760976971,Anesthesiology - Anesthesiologist
Crystal Mae Ritsema,1093958548,Internal Medicine
Candie Ritsema,1659815207,Nurse - Nurse Practitioner
Angela Lynn Ritter,1710551346,Physician Assistant
Carolyn Rivard,1871119362,Family Practice
Stephen Rivard,1568081354,Internal Medicine
Mercedes Rivera-Barber,1386913242,Nurse - Nurse Practitioner
Max S Rizer,1275513079,Urology
Callie Rizik,1184252918,Physical Medicine and Rehabilitation
John Paul Rizik,1790245538,Internal Medicine
Bridget Ann Rizik,1720433402,Physical Medicine and Rehabilitation
Syed Ali Rizvi,1740575216,Internal Medicine
Marie Roach,1861188658,Nurse - Nurse Practitioner
Matthew John Roberge,1992997647,Family Practice
Carrie Ruth Roberson,1346248564,Physician Assistant
Karl C Roberts,1508827049,Surgery - Orthopedic Surgery
Melissa Britton Roberts,1245001684,Nurse - Nurse Practitioner
Andrew L Robertson,1346655297,Emergency Medicine
Daniel H Robinson,1003866849,Anesthesiology - Anesthesiologist
John P Roche,1205837689,Otolaryngology
Ryan Joseph Rodd,1689164501,Family Practice
Carlos Alberto Rodriguez,1255711347,Psychology - Clinical Psychologist
Cristian Rodriguez,1760760037,Physician Assistant
Tatiana Rodriguez-Klein,1710521810,Psychology - Clinical Psychologist
Gretchen J Roe,1588794770,Emergency Medicine
Dayna M Roede,1801220348,Physician Assistant
Lauren E Roedema,1265157416,Nurse - Nurse Practitioner
Justin Dean Roelofs,1376200584,Nurse - Nurse Practitioner
Emily K Roesler,1528889771,Physician Assistant
Caroline Rogers,1922483379,Physician Assistant
Krista L Rogers,1831503531,Anesthesiology - Certified Registered Nurse Anesthetist
Julie Lyn Rogers,1699061408,Anesthesiology - Anesthesiologist
Marisa Lynn Rogers,1013615749,Physician Assistant
Rachel Ann Rogers,1386970762,Physician Assistant
Amy Rogghe,1467832055,Physician Assistant
Brittni Simonti Rohde,1295174167,Physical Medicine and Rehabilitation
Michelle Ann Rohde,1154957330,Nurse - Nurse Practitioner
Laura Lynn Rohrs,1447727326,Nurse - Nurse Practitioner
Andreas A Roiniotis,1851731715,Emergency Medicine
Maria Del Pilar Roldan Bustinza,1972010742,Physician Assistant
Corinne Noel Roller,1255972089,Physician Assistant
Emily Madison Roloff,1598406894,Obstetrics/Gynecology
Vivian Carolina Romero Romero,1245432368,Obstetrics/Gynecology
Dominique Rommel,1285030536,Nurse - Nurse Practitioner
Ling Ling Rong,1396064994,Neurology
Soheila Roossien,1629589015,Nurse - Nurse Practitioner
Christy Rae Roossien,1710648258,Nurse - Nurse Practitioner
Kenneth D Root,1053353946,Physician Assistant
Frances Lucianne Rosario Quinones,1154610913,Pathology
Matthew James Rose,1811125511,Radiology - Diagnostic Radiology
Cheryl Louise Rose,1295300226,Nurse - Nurse Practitioner
Erica R Rose,1679525414,Family Practice
Samantha K Rosen,1740668607,Optometry
Kelli Anne Rosen,1649634098,Radiology - Diagnostic Radiology
James F Rosenbaum,1225003148,Anesthesiology - Anesthesiologist
Jeffrey Allan Rosenthal,1245210251,Anesthesiology - Anesthesiologist
Marissa Beth Roslyn-Clark,1679734941,Nurse - Nurse Practitioner
Elizabeth Anne Rosner,1952578767,Pediatric Medicine
Laura F Ross,1710133376,Radiology - Diagnostic Radiology
Amanda Christine Ross,1942577150,Nurse - Nurse Practitioner
Erin Ross,1699020073,Nurse - Nurse Practitioner
Brittany Mcleish Ross,1326661745,Cardiology - Pediatric Cardiologist
Katherine Ross,1720676117,Nurse - Nurse Practitioner
Linda Zhong Rossetti,1427411131,Pediatric Medicine
Rachal L Rossi,1710339957,Nurse - Nurse Practitioner
Linda L Rossman,1528070984,Nurse - Nurse Practitioner
Jennifer Lynn Rosso,1821583121,Internal Medicine
Abigail Rotman,1588230189,Nurse - Nurse Practitioner
Carly E Routzahn,1518303189,Physician Assistant
Tanya A Rowerdink,1841720133,Nurse - Nurse Practitioner
Ashleigh Anne Roy,1144815200,Nurse - Nurse Practitioner
Sarah Catherine Roy,1588031256,Nurse - Nurse Practitioner
Amy Catherine Roy,1538166186,Nurse - Nurse Practitioner
Rebecca Marie Royce,1467030114,Nurse - Nurse Practitioner
Britney Lashae Roysden,1487138137,Nurse - Nurse Practitioner
Amanda Elizabeth Ruddy,1154996684,Nurse - Nurse Practitioner
Emily Kate Ruether,1548556970,Neurology
Martin James Ruiter,1811935364,Nurse - Nurse Practitioner
Kegan Michael Rummel,1407239205,Surgery - General Surgery
Allison Lynn Rund,1164685608,Pediatric Medicine
Aric Runzheimer,1144740507,Anesthesiology - Anesthesiologist
Emily Riley Rupe,1376230532,Pediatric Medicine
Thomas H Rupp,1477593473,Gastroenterology
Adam Joseph Rush,1528095643,Physical Medicine and Rehabilitation
Andrew Joseph Rusk,1497780837,Emergency Medicine
Sara Russcher,1225559156,Emergency Medicine
Bridget Lynn Russell,1467008342,Nurse - Nurse Practitioner
Jonathan Michael Russell,1174922447,Physician Assistant
Randolph B Russo,1306833470,Physical Medicine and Rehabilitation
Scott S Russo,1942298369,Surgery - Orthopedic Surgery
Emily Anne Rusticus,1336502244,Nurse - Nurse Practitioner
Brenda Irene Ruth,1265957252,Other
Shawn Richard Ruth,1669429106,Internal Medicine
James Thomas Ryan,1437271996,Family Practice
Michael John Ryan,1164742615,Radiology - Diagnostic Radiology
Jeffrey David Ryan-Stout,1568910602,Physician Assistant
Anna Marie Rykse,1538654835,Nurse - Nurse Practitioner
Eyad Elie Jalil Saca,1285131490,Neurology
Tracy Helen Sackett-Foster,1114949336,Physician Assistant
Robyn Sackeyfio,1073799946,Surgery - Plastic and Reconstructive Surgery
Umair Saeed,1467746115,Neurology
Zabila Saeed,1578084232,Oncology - Hematology/Oncology
Anas Ahmed Mohammed Saeed Bamashmos,1144754011,Radiology - Diagnostic Radiology
Adelita Saenz,1720110463,Family Practice
Jahandar Saifollahi,1497901110,Psychiatry
Bushra Sajjad,1891431144,Family Practice
Ali Saker,1407205883,Hospitalist
Zeyad Sako,1588016448,Oncology - Medical Oncology
Emily G Saladino,1508270554,Anesthesiology - Certified Registered Nurse Anesthetist
Jennifer Renay Salander,1992254320,Nurse - Nurse Practitioner
Daphne Salazar,1932727278,
